Nomes do produto,Preço
palavra aleatoria,0.23163998888969284
palavra aleatoria,0.8466407256338406
frase 2,0.5709375764486996
frase 2,0.38748258642637
frase 2,0.47552151786579616
palavra aleatoria,0.0895153373515371
frase 2,0.896402337805486
palavra aleatoria,0.48632770977094647
palavra aleatoria,0.6894357988147586
palavra aleatoria,0.9654054810433084
frase 2,0.4853349234200485
frase 2,0.7672889638618775
frase 2,0.8184098934350805
frase 2,0.88927832833469
frase 2,0.9009208627871897
frase 2,0.47270673302543437
frase 2,0.963708283290845
frase 2,0.8672441424281755
palavra aleatoria,0.20574420692450082
frase 2,0.8050702612695929
palavra aleatoria,0.2729149618200505
frase 2,0.7146250388200948
frase 2,0.15073883337043834
palavra aleatoria,0.062142796607314824
palavra aleatoria,0.6377138875755144
frase 2,0.7677755936980746
palavra aleatoria,0.05111659905287367
frase 2,0.34168019557214235
frase 2,0.4515581680612177
frase 2,0.8607548427525057
frase 2,0.6799474568017294
palavra aleatoria,0.15817500626871023
frase 2,0.39363391047624957
frase 2,0.6531499337213237
frase 2,0.4913111477948019
frase 2,0.7019549932131302
palavra aleatoria,0.3400043339107469
palavra aleatoria,0.12681693549981235
frase 2,0.6984862728472738
frase 2,0.5151026809497854
palavra aleatoria,0.5013884704279515
frase 2,0.280640116582614
palavra aleatoria,0.9158728384040383
frase 2,0.6130417467267382
frase 2,0.24861516377041248
frase 2,0.7363777159127417
palavra aleatoria,0.25416199299328124
frase 2,0.6342164443911664
frase 2,0.9407775580524605
palavra aleatoria,0.9756848219795968
palavra aleatoria,0.39018913293958085
frase 2,0.254062208082557
frase 2,0.28510505824295396
frase 2,0.9165477132305322
palavra aleatoria,0.6880119108667401
palavra aleatoria,0.038133459830248725
palavra aleatoria,0.6992020875929918
frase 2,0.9009659753202975
palavra aleatoria,0.7790069769769217
frase 2,0.2082745991647661
frase 2,0.43560889562822624
palavra aleatoria,0.6486742116324804
palavra aleatoria,0.5380429737922899
frase 2,0.27292913943026603
palavra aleatoria,0.08387179517232178
frase 2,0.5284585310615525
palavra aleatoria,0.8050513867520808
palavra aleatoria,0.14575509505974515
frase 2,0.7366057261429516
palavra aleatoria,0.9263168592029457
frase 2,0.6051658683436141
palavra aleatoria,0.8434258703409792
frase 2,0.4413349003768924
frase 2,0.3718725195310123
palavra aleatoria,0.28359948610456526
palavra aleatoria,0.44653985450228634
palavra aleatoria,0.42857256367385593
palavra aleatoria,0.8026843261334686
palavra aleatoria,0.1646844124275062
palavra aleatoria,0.832168078098049
palavra aleatoria,0.37561939567177793
frase 2,0.19896324892204317
frase 2,0.2976463931265582
frase 2,0.5844368962051004
frase 2,0.6157427277515403
palavra aleatoria,0.46612370099189454
palavra aleatoria,0.04064518280003574
frase 2,0.8910434525997697
palavra aleatoria,0.2874549920088574
frase 2,0.35581921878275546
frase 2,0.8533498407705797
frase 2,0.4777303267857546
palavra aleatoria,0.02680712518236769
frase 2,0.2578642550132717
palavra aleatoria,0.33755467404388484
frase 2,0.059760954563338194
palavra aleatoria,0.6683084734635617
palavra aleatoria,0.8324640429130337
palavra aleatoria,0.8886117597784653
frase 2,0.7104458231620384
palavra aleatoria,0.7584599503032485
palavra aleatoria,0.22702154934700566
palavra aleatoria,0.534063028962378
frase 2,0.6153451866277401
frase 2,0.8072114921349627
frase 2,0.09781967089066554
palavra aleatoria,0.5109763662213296
palavra aleatoria,0.2585272198290567
palavra aleatoria,0.23703829850786634
palavra aleatoria,0.7705192134913582
palavra aleatoria,0.5862537626275101
frase 2,0.34300649336782624
frase 2,0.054528959422740456
palavra aleatoria,0.79926491504971
frase 2,0.8005182804671545
frase 2,0.5488755364855151
palavra aleatoria,0.8125920079460106
frase 2,0.4062075178240032
palavra aleatoria,0.2496873552828918
frase 2,0.6578530558300871
palavra aleatoria,0.3075153851635469
frase 2,0.41033484603647136
palavra aleatoria,0.2665477521147009
palavra aleatoria,0.8961056050349804
frase 2,0.06907658120204628
palavra aleatoria,0.43943516186861165
palavra aleatoria,0.41787151929039756
frase 2,0.6823073550676103
palavra aleatoria,0.41236764073401594
frase 2,0.1440896538172262
palavra aleatoria,0.40647604753180283
frase 2,0.8114787100138128
frase 2,0.40424737227515173
palavra aleatoria,0.5393414334460411
frase 2,0.024962271183706336
frase 2,0.2240546812567157
palavra aleatoria,0.768190041809967
palavra aleatoria,0.9043291799908831
frase 2,0.8136711112989438
frase 2,0.3714542372841791
palavra aleatoria,0.11798858319693763
frase 2,0.2684794529108518
frase 2,0.3745795051050178
frase 2,0.3805098170473128
frase 2,0.2808994321544707
frase 2,0.4942925204750302
palavra aleatoria,0.30366360295237416
palavra aleatoria,0.4849409861139866
palavra aleatoria,0.6156243887842533
frase 2,0.9295750725768781
frase 2,0.4001782024214636
palavra aleatoria,0.911556090671421
frase 2,0.07844183324758248
frase 2,0.6629194498661182
frase 2,0.4277071501472413
frase 2,0.9667931109549106
frase 2,0.469917168279358
palavra aleatoria,0.49984246618606337
palavra aleatoria,0.4964748480069279
frase 2,0.6799523775886929
palavra aleatoria,0.4969105856603581
frase 2,0.6266031965652228
palavra aleatoria,0.9053775405095077
palavra aleatoria,0.9022709639817879
palavra aleatoria,0.3515591876252474
frase 2,0.9400521928565233
palavra aleatoria,0.5921109134191126
palavra aleatoria,0.7274659553965027
frase 2,0.035229410217053725
frase 2,0.6256072416949798
frase 2,0.23459958946229387
frase 2,0.3685369974622963
palavra aleatoria,0.04776008387900206
frase 2,0.24842174468942915
palavra aleatoria,0.8522717713368311
palavra aleatoria,0.46349716456156287
palavra aleatoria,0.7186372191206891
palavra aleatoria,0.5636314466750573
palavra aleatoria,0.7206874528546979
frase 2,0.7400715273144384
palavra aleatoria,0.3422301082952176
palavra aleatoria,0.6292208507182235
palavra aleatoria,0.1444487887086909
palavra aleatoria,0.7498793237460716
frase 2,0.6133861570171409
frase 2,0.3967338277687377
palavra aleatoria,0.7742528334800205
palavra aleatoria,0.6298623625446175
palavra aleatoria,0.8084307665795235
frase 2,0.300790272712031
palavra aleatoria,0.2839677130685491
palavra aleatoria,0.5205516404409795
frase 2,0.7962173424189524
frase 2,0.380805115290875
frase 2,0.01209460011949983
frase 2,0.6647040247026601
frase 2,0.5019235702922835
palavra aleatoria,0.9196152432824476
palavra aleatoria,0.1179132067081967
frase 2,0.29250300080955627
palavra aleatoria,0.7563241207658453
frase 2,0.1796218780710246
frase 2,0.5057066399697434
palavra aleatoria,0.35924449987159107
frase 2,0.20784801372131007
frase 2,0.9625396868506226
frase 2,0.6126941965390367
palavra aleatoria,0.03115030065832628
palavra aleatoria,0.8667064191566348
frase 2,0.35461893869628086
frase 2,0.12974992634104954
frase 2,0.37458646435538334
frase 2,0.27612566661482046
frase 2,0.24512747958220227
frase 2,0.19060583511089418
palavra aleatoria,0.48431575146243716
frase 2,0.21289414937962117
frase 2,0.23369773273844746
frase 2,0.0900079838112802
palavra aleatoria,0.2234661025350121
frase 2,0.8756028264279324
palavra aleatoria,0.9108968376537951
frase 2,0.7499087232100627
frase 2,0.48097059932081887
frase 2,0.9469340115362734
palavra aleatoria,0.2202229513212205
palavra aleatoria,0.21545380735992123
palavra aleatoria,0.9898476535221555
palavra aleatoria,0.40064591473581473
frase 2,0.5965901802664395
frase 2,0.24693152513042885
frase 2,0.9748722616740799
frase 2,0.03247502451909864
palavra aleatoria,0.04243470554276212
frase 2,0.3910561085967094
palavra aleatoria,0.3890329281951806
palavra aleatoria,0.19860611259720046
frase 2,0.7969862785947524
frase 2,0.44521082704894294
frase 2,0.6468844343151009
frase 2,0.7358580448233234
palavra aleatoria,0.7584749545498889
palavra aleatoria,0.7935890933718079
palavra aleatoria,0.5475964956112581
frase 2,0.4546550239181918
palavra aleatoria,0.2761483108183418
palavra aleatoria,0.5556538392198717
palavra aleatoria,0.27754049016502075
frase 2,0.12746405489613663
palavra aleatoria,0.4814179717862507
frase 2,0.5729598184032503
palavra aleatoria,0.7532577316356389
palavra aleatoria,0.14375596117989273
frase 2,0.6184980657918079
frase 2,0.6075089161317038
frase 2,0.33965199042582706
palavra aleatoria,0.26103596537807744
palavra aleatoria,0.41539999588672977
palavra aleatoria,0.3980500505423094
frase 2,0.020807022805082828
frase 2,0.9098544825245033
frase 2,0.7513931443812131
palavra aleatoria,0.8200807230171467
frase 2,0.9821168935984127
frase 2,0.5047006646626662
palavra aleatoria,0.7130910597424354
palavra aleatoria,0.7645139154861114
frase 2,0.7726673580416725
palavra aleatoria,0.3887234978564056
frase 2,0.20315958680384588
frase 2,0.05564683509631861
frase 2,0.8356438529159345
frase 2,0.5676187659406652
frase 2,0.34797979880490004
frase 2,0.0202769943685732
palavra aleatoria,0.9425892596683959
frase 2,0.28828811746625965
frase 2,0.9761558391285166
frase 2,0.11531914459310509
palavra aleatoria,0.402989763128369
frase 2,0.9730483156547556
palavra aleatoria,0.7809086211581765
frase 2,0.6170966475665889
frase 2,0.448925285422157
frase 2,0.3923796995398015
palavra aleatoria,0.2860010209520382
frase 2,0.5775947135449695
frase 2,0.7303851719899098
frase 2,0.41118904445759347
palavra aleatoria,0.10986083684098925
frase 2,0.8170897037118389
frase 2,0.038610595293821354
frase 2,0.8652241591009165
palavra aleatoria,0.8956456273580675
frase 2,0.6204027274056051
palavra aleatoria,0.027126386746923144
palavra aleatoria,0.07605598445779684
palavra aleatoria,0.601749598441435
frase 2,0.14446665727044797
palavra aleatoria,0.37585366858771135
frase 2,0.7990558174026204
palavra aleatoria,0.06017504399918327
frase 2,0.7850511732964146
palavra aleatoria,0.8001913767839518
frase 2,0.4401482460786099
frase 2,0.09528727535615099
palavra aleatoria,0.7700446173479504
frase 2,0.8956515853615206
palavra aleatoria,0.6603701293191907
frase 2,0.5564898772653553
palavra aleatoria,0.19725579122286366
frase 2,0.2510829129422819
frase 2,0.10902399054734598
frase 2,0.961753866163629
palavra aleatoria,0.5027339139671922
frase 2,0.3494698019396067
palavra aleatoria,0.34078898946907843
palavra aleatoria,0.6990911547326217
palavra aleatoria,0.4316185810522946
palavra aleatoria,0.2938005799899715
frase 2,0.3710837442952898
palavra aleatoria,0.8542065327482801
frase 2,0.056876443645340086
frase 2,0.9789067848612665
frase 2,0.04102528184222386
frase 2,0.04406658808470519
palavra aleatoria,0.3498789569004486
frase 2,0.6775983370755057
palavra aleatoria,0.5287893083901862
palavra aleatoria,0.4649740617420875
palavra aleatoria,0.7786378261386854
palavra aleatoria,0.07781771897997664
frase 2,0.13025310813605548
frase 2,0.9093860838358859
frase 2,0.12130829296125603
frase 2,0.8925102196706152
frase 2,0.45669309435402533
frase 2,0.5453126836362118
frase 2,0.8322603047322316
palavra aleatoria,0.7405885464836014
palavra aleatoria,0.04063377635116167
palavra aleatoria,0.6433381280679689
frase 2,0.5824925121608501
frase 2,0.6419246984672639
frase 2,0.5888474119723212
frase 2,0.15780433768702054
frase 2,0.09115691564832402
palavra aleatoria,0.47412479762884263
palavra aleatoria,0.8839810761530305
palavra aleatoria,0.2083761967984747
palavra aleatoria,0.7682255995966364
frase 2,0.37855246272558674
frase 2,0.9471785765738722
frase 2,0.35090253663749943
frase 2,0.7221622162621602
frase 2,0.8998043586695397
frase 2,0.9640247474078463
frase 2,0.9408491183845296
palavra aleatoria,0.6403458807097657
palavra aleatoria,0.6630040526758585
frase 2,0.5390988654490945
frase 2,0.5770950874493382
frase 2,0.10400324342701157
frase 2,0.11142339456352887
frase 2,0.49326038067066
frase 2,0.8450432194006543
palavra aleatoria,0.21363180975092583
frase 2,0.9474829202328726
frase 2,0.5787980066435489
frase 2,0.6643283354537695
palavra aleatoria,0.2840650471857847
frase 2,0.7129828297832717
palavra aleatoria,0.05085795308392395
frase 2,0.9514443689191121
frase 2,0.5501245088582335
palavra aleatoria,0.5660298364737476
frase 2,0.8430434295526393
palavra aleatoria,0.45364387910719306
frase 2,0.7333870129023412
palavra aleatoria,0.11781482377855171
frase 2,0.34564180738480177
frase 2,0.6390487300439599
frase 2,0.14882255834991523
frase 2,0.6691078164200404
palavra aleatoria,0.6073072325347404
frase 2,0.07076319082560593
palavra aleatoria,0.15811915753725964
frase 2,0.17555559550884836
palavra aleatoria,0.17478856630687323
frase 2,0.2946452375175918
palavra aleatoria,0.41521416169901576
palavra aleatoria,0.37683074633920705
palavra aleatoria,0.5593217290325975
palavra aleatoria,0.33106077204923506
frase 2,0.9017785804949818
frase 2,0.410718018478026
palavra aleatoria,0.8685338688030521
frase 2,0.826019985665418
palavra aleatoria,0.5774215208013029
frase 2,0.7871883317668419
palavra aleatoria,0.44723043592239814
frase 2,0.8633935879888145
palavra aleatoria,0.5519052531847713
palavra aleatoria,0.4053096348633939
palavra aleatoria,0.5742092351403273
frase 2,0.15167658973830267
frase 2,0.7980653489955488
palavra aleatoria,0.506187165147074
frase 2,0.17333059631731743
palavra aleatoria,0.44472156784227646
frase 2,0.6307408474844944
frase 2,0.508599039164037
frase 2,0.16361548543792612
palavra aleatoria,0.6871729008408753
frase 2,0.620529532603839
palavra aleatoria,0.054905902326887863
frase 2,0.1530255481878236
frase 2,0.38428142084767103
frase 2,0.6345758189852817
palavra aleatoria,0.13653774152505327
palavra aleatoria,0.8288452736753259
palavra aleatoria,0.4646295720410773
palavra aleatoria,0.6017061173831093
frase 2,0.262459591729817
frase 2,0.4504893713577027
palavra aleatoria,0.3668532386006408
palavra aleatoria,0.07120998822578459
frase 2,0.9371661642817692
palavra aleatoria,0.3348352419877896
palavra aleatoria,0.12376861754884988
frase 2,0.047320587112531204
frase 2,0.1862640291884581
palavra aleatoria,0.6413018421145513
palavra aleatoria,0.02008915324403105
frase 2,0.9368998471304006
frase 2,0.22311181443270053
palavra aleatoria,0.04934072876666918
frase 2,0.8384416342356217
frase 2,0.8409453096994283
palavra aleatoria,0.1362357283694168
palavra aleatoria,0.5112306863082091
palavra aleatoria,0.8543330763331746
frase 2,0.7377028671923463
frase 2,0.3703480581994868
frase 2,0.5304552787865717
palavra aleatoria,0.8278274603814526
palavra aleatoria,0.8844045329185135
palavra aleatoria,0.23699937154990847
frase 2,0.12449450630546355
frase 2,0.2966171868360262
frase 2,0.6395301461476546
palavra aleatoria,0.89746749557965
palavra aleatoria,0.6588131375672507
palavra aleatoria,0.4949929483583201
frase 2,0.7730795291924536
frase 2,0.6596617019385052
frase 2,0.72354271130193
palavra aleatoria,0.7280923702118937
frase 2,0.5796914109692534
palavra aleatoria,0.34867959066163273
palavra aleatoria,0.16131181338306078
frase 2,0.8487869389559792
frase 2,0.9617076612778309
palavra aleatoria,0.705968885233925
palavra aleatoria,0.6067028078140991
frase 2,0.22483361535640578
frase 2,0.1918409615781961
frase 2,0.7719271944430236
frase 2,0.5537497681490229
palavra aleatoria,0.8115857033062572
frase 2,0.23517071062947312
palavra aleatoria,0.6604734119257899
palavra aleatoria,0.969592107302625
frase 2,0.5029730767362349
frase 2,0.45213455647954576
frase 2,0.42594570100928736
palavra aleatoria,0.6497219312420172
palavra aleatoria,0.8107909809854849
frase 2,0.5882499232815577
palavra aleatoria,0.044113393945390066
frase 2,0.8700910425151999
palavra aleatoria,0.6491046599169716
palavra aleatoria,0.8766281711858739
palavra aleatoria,0.10404213914675815
frase 2,0.3787465105381734
palavra aleatoria,0.7511032963173707
frase 2,0.4543414913598123
frase 2,0.564838024659116
palavra aleatoria,0.6146065726676558
palavra aleatoria,0.17045459347525413
frase 2,0.9092890333867475
palavra aleatoria,0.40343990820910414
frase 2,0.9463566331697618
frase 2,0.6077321573125982
frase 2,0.44965660559365866
frase 2,0.7102347319923323
frase 2,0.12180651481078862
palavra aleatoria,0.31597611919210083
palavra aleatoria,0.6153786538744045
palavra aleatoria,0.3642954789075729
frase 2,0.8027570734355598
palavra aleatoria,0.3943834108567504
palavra aleatoria,0.46347195581587314
palavra aleatoria,0.37246554715998037
palavra aleatoria,0.16489651370349062
palavra aleatoria,0.4463884075698148
palavra aleatoria,0.8961193013536585
frase 2,0.25637341809410163
frase 2,0.522543137183333
frase 2,0.9699956610335351
palavra aleatoria,0.37919401968653366
palavra aleatoria,0.20761366778096252
frase 2,0.9432439823628923
palavra aleatoria,0.4534166638990397
frase 2,0.31635572678956625
palavra aleatoria,0.16839887878565768
frase 2,0.5062472683663592
palavra aleatoria,0.03277286132757936
palavra aleatoria,0.28081531077736277
palavra aleatoria,0.982773484666917
frase 2,0.42863844451893396
frase 2,0.7812474001506982
frase 2,0.5658742659742202
frase 2,0.6275904842447488
palavra aleatoria,0.5936283095493612
frase 2,0.7567736279025032
palavra aleatoria,0.7830513294996578
palavra aleatoria,0.33137213598190524
palavra aleatoria,0.9390233146382514
palavra aleatoria,0.5308560757686875
palavra aleatoria,0.28955653082173455
palavra aleatoria,0.22743694936066275
palavra aleatoria,0.4575204010678347
frase 2,0.46318577097433095
palavra aleatoria,0.020429215886994923
frase 2,0.2049659839187216
frase 2,0.7815102235498913
palavra aleatoria,0.1622535397223366
palavra aleatoria,0.2813507497746661
palavra aleatoria,0.8231912027236392
frase 2,0.586783027605641
frase 2,0.8578608651223474
palavra aleatoria,0.3852930446923924
palavra aleatoria,0.15386907196995167
frase 2,0.5411888723061359
palavra aleatoria,0.908858822248844
palavra aleatoria,0.3041949433253581
frase 2,0.19940028693140327
palavra aleatoria,0.04767567527842056
palavra aleatoria,0.4898553377121848
palavra aleatoria,0.8060240066624496
frase 2,0.8523775944209321
palavra aleatoria,0.5178197834755257
frase 2,0.11326196564998979
palavra aleatoria,0.5472602316052753
frase 2,0.38228618484592
frase 2,0.5968951198513092
frase 2,0.027110992610958645
palavra aleatoria,0.07747828818652747
palavra aleatoria,0.836622055343998
palavra aleatoria,0.46123650997601046
frase 2,0.44411801721157257
palavra aleatoria,0.3892876410468746
frase 2,0.37962527887210873
palavra aleatoria,0.20268027210196993
frase 2,0.6263475633978636
palavra aleatoria,0.061323696739634406
frase 2,0.17192555156897257
frase 2,0.1363718767196282
frase 2,0.5665684812157277
palavra aleatoria,0.591611930374409
palavra aleatoria,0.5256637286508808
frase 2,0.15779602668065912
frase 2,0.1832409680909178
frase 2,0.9132450418968131
palavra aleatoria,0.9475743237810665
frase 2,0.9706126350580085
palavra aleatoria,0.012060957811154363
palavra aleatoria,0.2942727252220475
palavra aleatoria,0.048720553455857116
palavra aleatoria,0.848996579155081
palavra aleatoria,0.10776975004306089
palavra aleatoria,0.4767101186510721
frase 2,0.1919132631927313
palavra aleatoria,0.28892745036095624
palavra aleatoria,0.1611130799121469
palavra aleatoria,0.32572382128526167
frase 2,0.9350210976565334
palavra aleatoria,0.2737775067611313
frase 2,0.10135755060886396
palavra aleatoria,0.504095848408074
palavra aleatoria,0.076303959085083
palavra aleatoria,0.7302785392765264
frase 2,0.18139962199915144
palavra aleatoria,0.423851039416395
frase 2,0.9242181476006728
palavra aleatoria,0.0436515467096419
palavra aleatoria,0.5056406861127969
palavra aleatoria,0.5560026798068654
palavra aleatoria,0.5319981280654842
palavra aleatoria,0.5567563956026672
frase 2,0.18104204112066757
frase 2,0.8580238407451981
palavra aleatoria,0.5730339657426349
palavra aleatoria,0.14789441447090335
palavra aleatoria,0.3926305368807901
palavra aleatoria,0.8369656773234601
frase 2,0.30615887508576556
palavra aleatoria,0.6274456035952581
frase 2,0.252396223743006
frase 2,0.38821880852195634
frase 2,0.48470685769987093
palavra aleatoria,0.3072443711042719
palavra aleatoria,0.463926477828499
frase 2,0.6710526075567717
palavra aleatoria,0.8134507138739719
frase 2,0.42485034460079746
frase 2,0.5626743087732706
palavra aleatoria,0.751791560881733
frase 2,0.5417916591195392
frase 2,0.8786573362088862
frase 2,0.8511812355089994
palavra aleatoria,0.34818994591327657
frase 2,0.10955291955613014
frase 2,0.3315760949023026
frase 2,0.8489810954077033
palavra aleatoria,0.13538259441332973
frase 2,0.15600455117972875
frase 2,0.5132101780504826
palavra aleatoria,0.6046002465081948
palavra aleatoria,0.18434968383611
palavra aleatoria,0.2854271434459517
frase 2,0.7184091507869076
frase 2,0.7446506003269308
frase 2,0.1765537879782706
frase 2,0.6002270644795328
frase 2,0.05412233669921344
palavra aleatoria,0.11207887924103448
palavra aleatoria,0.5643220913089105
palavra aleatoria,0.49185327613457164
frase 2,0.9351510423799224
palavra aleatoria,0.6034662999628522
frase 2,0.14414657106920545
palavra aleatoria,0.26072352029703544
palavra aleatoria,0.17184105567794816
palavra aleatoria,0.9103077145995249
frase 2,0.5610649081343984
palavra aleatoria,0.6737052767169235
palavra aleatoria,0.6136887068295026
frase 2,0.7120688674330096
palavra aleatoria,0.6401917128043163
palavra aleatoria,0.9294052682721514
palavra aleatoria,0.3692894596785608
frase 2,0.05512083092787452
palavra aleatoria,0.02687253436328265
palavra aleatoria,0.19326627277757774
palavra aleatoria,0.5436313357277565
frase 2,0.23752491370194045
frase 2,0.9316217237105374
frase 2,0.6962135283447558
palavra aleatoria,0.7737582826133466
frase 2,0.7548402093971461
frase 2,0.16596888109641691
palavra aleatoria,0.0773717910956684
frase 2,0.37779591664711315
frase 2,0.8194177431705009
palavra aleatoria,0.15975697165236605
frase 2,0.11579201911579128
frase 2,0.32502573781403066
palavra aleatoria,0.5923823838342946
frase 2,0.48544771779343004
palavra aleatoria,0.22962035473833975
palavra aleatoria,0.6043219737643067
palavra aleatoria,0.5920361858903143
frase 2,0.23966333288321567
frase 2,0.36281848361500657
palavra aleatoria,0.5407352675194906
frase 2,0.44267099289578926
frase 2,0.21937669184334138
frase 2,0.7070953424604383
frase 2,0.7188609676934922
palavra aleatoria,0.33054103279774466
frase 2,0.3788944989120739
frase 2,0.21165423448053203
palavra aleatoria,0.8123670146993649
frase 2,0.014760357185961533
palavra aleatoria,0.6298264487417035
frase 2,0.47030047289452476
frase 2,0.2846827630540975
frase 2,0.9384715151460052
palavra aleatoria,0.8474487816159821
frase 2,0.2296442492045645
palavra aleatoria,0.1651161684130067
palavra aleatoria,0.9844762387455114
palavra aleatoria,0.6351806237350272
frase 2,0.5353135060664721
frase 2,0.6344798075333368
frase 2,0.5671678349569477
palavra aleatoria,0.5086699131227215
palavra aleatoria,0.6378128892580863
palavra aleatoria,0.4685758617312791
frase 2,0.12044760745341414
frase 2,0.6584677354519796
frase 2,0.1748235411043512
frase 2,0.4602666962737231
frase 2,0.1537644103630095
frase 2,0.09850252453809769
frase 2,0.4053360607657665
palavra aleatoria,0.10412785046061152
palavra aleatoria,0.16075667791639853
palavra aleatoria,0.7064806051099134
palavra aleatoria,0.1968651608707902
frase 2,0.41449529528582135
palavra aleatoria,0.47148527299247567
frase 2,0.9511107832144841
palavra aleatoria,0.6421759050234547
frase 2,0.46353313512975375
frase 2,0.4415691195811878
frase 2,0.2602936578835797
palavra aleatoria,0.38674917109353163
palavra aleatoria,0.8272335687909375
palavra aleatoria,0.944175587248926
palavra aleatoria,0.038981844895624757
frase 2,0.6014321293404621
frase 2,0.5212629315596713
frase 2,0.09887460206435177
palavra aleatoria,0.28663899997169906
palavra aleatoria,0.6977495963812576
palavra aleatoria,0.165913542447182
palavra aleatoria,0.9088110743418921
palavra aleatoria,0.7013335279472972
palavra aleatoria,0.8677952783071768
palavra aleatoria,0.05507681388296075
palavra aleatoria,0.7217818299137532
frase 2,0.8652070107750066
palavra aleatoria,0.08656725812708962
palavra aleatoria,0.6198324826274132
palavra aleatoria,0.8512495163005905
palavra aleatoria,0.24647336094888353
palavra aleatoria,0.27749681988038233
frase 2,0.16191719462088702
palavra aleatoria,0.8813600656281719
palavra aleatoria,0.9682549326512505
frase 2,0.5366995846037163
frase 2,0.7622734891099077
palavra aleatoria,0.6937681569256905
palavra aleatoria,0.04414938527894031
palavra aleatoria,0.3297182257128609
frase 2,0.7361223507698713
frase 2,0.2964796992077689
palavra aleatoria,0.826434087029191
palavra aleatoria,0.17561768876174508
palavra aleatoria,0.1459988227959018
palavra aleatoria,0.9792066241315058
frase 2,0.34537489814773276
frase 2,0.3107251547643637
palavra aleatoria,0.610208755114813
frase 2,0.09795801579846768
palavra aleatoria,0.1374554563973663
palavra aleatoria,0.09709809878694826
frase 2,0.48435743222805583
frase 2,0.8651759603103516
palavra aleatoria,0.2878624390161015
palavra aleatoria,0.04124728961771325
frase 2,0.3667514728325251
palavra aleatoria,0.8463218987734664
palavra aleatoria,0.8538323596890326
frase 2,0.6722506795112352
frase 2,0.9483010410855595
frase 2,0.1865644821147652
palavra aleatoria,0.2589949041545997
frase 2,0.5692301126732617
frase 2,0.6457017832940788
frase 2,0.9274495454692356
palavra aleatoria,0.47298792460229006
palavra aleatoria,0.7887954874087718
palavra aleatoria,0.049353953381978156
frase 2,0.8687226397246588
palavra aleatoria,0.5462576605081837
frase 2,0.40653656091857887
palavra aleatoria,0.7124579652968783
palavra aleatoria,0.739010611570109
frase 2,0.09737197288833453
palavra aleatoria,0.22656946709683778
palavra aleatoria,0.9899805014655073
frase 2,0.4982362395083919
frase 2,0.8735344450616478
palavra aleatoria,0.07738958383121239
palavra aleatoria,0.9700800293760331
frase 2,0.8917408041038486
palavra aleatoria,0.07300705288657076
palavra aleatoria,0.14907230668838348
frase 2,0.08064596065299127
frase 2,0.14545407833184587
frase 2,0.7512037001864844
palavra aleatoria,0.12816938766319746
palavra aleatoria,0.24321719246098308
palavra aleatoria,0.2865668386383632
palavra aleatoria,0.7676484774226918
frase 2,0.45363859570194304
frase 2,0.1982989031302368
frase 2,0.9792071984930372
palavra aleatoria,0.7886844088141255
palavra aleatoria,0.2586016597275197
frase 2,0.07455103160780341
frase 2,0.23958317589190353
palavra aleatoria,0.4236946592308992
palavra aleatoria,0.8912946858012557
frase 2,0.8993515604696638
frase 2,0.9221510640758885
palavra aleatoria,0.546820252320284
frase 2,0.4749300228778811
palavra aleatoria,0.7525677109359896
palavra aleatoria,0.811863412382066
palavra aleatoria,0.4366637713790195
frase 2,0.6370815474485302
palavra aleatoria,0.2966254795432924
frase 2,0.26831660279615605
frase 2,0.7960930061347219
frase 2,0.33711445470838286
palavra aleatoria,0.877622981532213
frase 2,0.07412644423292354
palavra aleatoria,0.2847084945298041
frase 2,0.6505540679093349
frase 2,0.4157301381924755
frase 2,0.25973707003269747
palavra aleatoria,0.8400913716611074
frase 2,0.46024944086580827
palavra aleatoria,0.038413154281593934
palavra aleatoria,0.4777367892527995
frase 2,0.6285156906291429
palavra aleatoria,0.1411589920355938
frase 2,0.8980961708144108
frase 2,0.9025113525688829
palavra aleatoria,0.3174273538532842
frase 2,0.6664452659684771
palavra aleatoria,0.11873147347559451
frase 2,0.3342681003295099
frase 2,0.828349676890474
frase 2,0.5771364474354751
palavra aleatoria,0.6427328419572508
palavra aleatoria,0.3385648093833808
palavra aleatoria,0.8779976856984364
frase 2,0.6449887280805217
frase 2,0.4993735027842605
frase 2,0.5315727602436425
palavra aleatoria,0.6108814055595848
frase 2,0.12218978060199237
palavra aleatoria,0.5997692446373712
palavra aleatoria,0.3859515239232498
palavra aleatoria,0.2097697450003191
frase 2,0.7138808497048461
palavra aleatoria,0.028489105878011525
palavra aleatoria,0.175305109057292
palavra aleatoria,0.39166163302965706
palavra aleatoria,0.747336876112513
palavra aleatoria,0.7727977064679775
palavra aleatoria,0.4636998188274845
frase 2,0.24191730199886974
frase 2,0.8674887012102129
frase 2,0.791595869833624
palavra aleatoria,0.4675222471230803
palavra aleatoria,0.21783730260849535
palavra aleatoria,0.7348818105432162
frase 2,0.33764964310346346
frase 2,0.8606837420913855
palavra aleatoria,0.39156549330909923
palavra aleatoria,0.8276545107481142
palavra aleatoria,0.11960058994909856
palavra aleatoria,0.40014226835263994
frase 2,0.8590394687668066
palavra aleatoria,0.3242277870863442
palavra aleatoria,0.5563707221579174
palavra aleatoria,0.3939886895946876
palavra aleatoria,0.27077217640135987
frase 2,0.3179366770655452
frase 2,0.9046536491807627
frase 2,0.6511810969706621
frase 2,0.595519893708678
