Nomes do produto,Preço
frase 2,0.6004924094390098
palavra aleatoria,0.580294583614996
palavra aleatoria,0.7664518531592468
frase 2,0.7975407654042835
frase 2,0.7404905155288768
palavra aleatoria,0.18952738999619181
frase 2,0.028983505520912257
palavra aleatoria,0.16430065629770763
frase 2,0.1142680645376414
palavra aleatoria,0.9406506852200418
frase 2,0.5183275307438032
frase 2,0.5128002655401985
frase 2,0.5489865234920274
palavra aleatoria,0.5063459371695351
frase 2,0.1399528863793777
palavra aleatoria,0.677633318280829
frase 2,0.9375645868665851
palavra aleatoria,0.08315959272162962
palavra aleatoria,0.6364823356810507
palavra aleatoria,0.5130638530499009
frase 2,0.31178562742456395
frase 2,0.0855423888565062
palavra aleatoria,0.8706721899107934
palavra aleatoria,0.9372502649469687
frase 2,0.2728317494319778
frase 2,0.3812522871519152
palavra aleatoria,0.7311990656360557
palavra aleatoria,0.79493324807572
frase 2,0.2520934004502543
frase 2,0.18249704015741852
frase 2,0.031206859642946054
frase 2,0.4755677479868345
palavra aleatoria,0.29390441868591044
frase 2,0.9766856232929338
palavra aleatoria,0.09663073665719302
palavra aleatoria,0.6191521867066218
frase 2,0.9562452246592827
frase 2,0.1793257204561673
frase 2,0.02075525259912735
palavra aleatoria,0.04156449342979249
palavra aleatoria,0.7519837633284001
frase 2,0.19506558801998108
palavra aleatoria,0.09311228484610115
frase 2,0.14989725144708918
palavra aleatoria,0.3965457246181091
frase 2,0.645620942642927
palavra aleatoria,0.04144606898432675
frase 2,0.47669702752106813
palavra aleatoria,0.943693821000066
frase 2,0.3635991255942238
frase 2,0.6743985480715591
palavra aleatoria,0.714310173452857
frase 2,0.329384749022245
frase 2,0.0681949169136684
frase 2,0.6139057355834169
palavra aleatoria,0.5148748103266234
palavra aleatoria,0.21397380622151996
frase 2,0.40359591057842437
palavra aleatoria,0.5032163634531996
frase 2,0.9160937097747731
palavra aleatoria,0.48653524585058733
palavra aleatoria,0.7765363657517537
frase 2,0.5670360820742769
palavra aleatoria,0.029813285155657655
palavra aleatoria,0.5707908838386838
palavra aleatoria,0.8435419289943101
palavra aleatoria,0.7592611095374803
palavra aleatoria,0.027095510645664435
palavra aleatoria,0.3670849338947553
frase 2,0.20764617121646858
palavra aleatoria,0.736457166705752
frase 2,0.42476315414227767
frase 2,0.55983352345695
palavra aleatoria,0.7064529737752069
palavra aleatoria,0.7485455889054636
palavra aleatoria,0.19087212188545088
frase 2,0.4783245898197591
palavra aleatoria,0.9032659616118127
palavra aleatoria,0.2228478265304174
frase 2,0.5833545183392191
palavra aleatoria,0.8654063528220979
palavra aleatoria,0.2667522146972802
frase 2,0.624349501407325
frase 2,0.06064849649168298
frase 2,0.36601102696687376
palavra aleatoria,0.49919394744754125
palavra aleatoria,0.05726307628400105
palavra aleatoria,0.9389988477008439
palavra aleatoria,0.8553083130895676
frase 2,0.3419366355586377
palavra aleatoria,0.21595566320578224
palavra aleatoria,0.5859611349603878
palavra aleatoria,0.7308434620113461
frase 2,0.0938292204769763
palavra aleatoria,0.27508381695747464
palavra aleatoria,0.6866834524986841
palavra aleatoria,0.5463507192738126
palavra aleatoria,0.8607002155313699
palavra aleatoria,0.2789437264371836
palavra aleatoria,0.5939838453361723
palavra aleatoria,0.6273571975865633
frase 2,0.3052794750629012
frase 2,0.6340516817946883
palavra aleatoria,0.8928358937584014
frase 2,0.7549043716812559
palavra aleatoria,0.9336096947174416
palavra aleatoria,0.812458901343172
frase 2,0.56541719354481
frase 2,0.9398554946230623
frase 2,0.6133785541670369
palavra aleatoria,0.439869186305654
palavra aleatoria,0.1796661049169304
frase 2,0.46412965019934366
palavra aleatoria,0.9266375520876085
palavra aleatoria,0.3718098954565523
palavra aleatoria,0.1246883392381741
palavra aleatoria,0.6583917496891858
frase 2,0.4907710037437337
palavra aleatoria,0.5162777742858585
frase 2,0.306031864618955
palavra aleatoria,0.9796014175981896
frase 2,0.6287324983491934
palavra aleatoria,0.50093472020821
frase 2,0.7637473888197045
palavra aleatoria,0.05654442376031663
frase 2,0.585089647986155
palavra aleatoria,0.4507573718189394
palavra aleatoria,0.0940813644615525
frase 2,0.28270148730944583
palavra aleatoria,0.38207932581665255
palavra aleatoria,0.17946249284942403
frase 2,0.3131107679666221
palavra aleatoria,0.5949978898143937
frase 2,0.3589260679527268
palavra aleatoria,0.4623907815846346
frase 2,0.054392232536607625
palavra aleatoria,0.6297903406934213
palavra aleatoria,0.44454032050005443
palavra aleatoria,0.49312182334379767
frase 2,0.35295340693596966
frase 2,0.10514511916957255
frase 2,0.1812262031653755
frase 2,0.2058947857862319
frase 2,0.44764215354194375
palavra aleatoria,0.48957805184920655
frase 2,0.8200035103047965
palavra aleatoria,0.24947847029096662
palavra aleatoria,0.20913794891992174
palavra aleatoria,0.27266314590477514
palavra aleatoria,0.7739018389191465
frase 2,0.9155393915095467
frase 2,0.6647991834364454
palavra aleatoria,0.7402546993494662
frase 2,0.9677202164756019
frase 2,0.6653027315398695
palavra aleatoria,0.23618588326886608
palavra aleatoria,0.2914138655719796
frase 2,0.7908980953077348
palavra aleatoria,0.10492327654956733
palavra aleatoria,0.10530234365847116
frase 2,0.011630787385669026
palavra aleatoria,0.1606438540716633
frase 2,0.17343275757610524
palavra aleatoria,0.37067864568866743
frase 2,0.5886974474130462
frase 2,0.7984666403780826
frase 2,0.2785112337029373
frase 2,0.21333813746382796
frase 2,0.577753321018967
frase 2,0.5656052427524689
frase 2,0.4050831980311121
frase 2,0.5761036820201088
frase 2,0.9473208211431288
frase 2,0.22286299713994015
frase 2,0.5149991158741449
palavra aleatoria,0.1801283993117325
frase 2,0.36966107102527185
palavra aleatoria,0.3065254758588776
frase 2,0.015882198767327858
palavra aleatoria,0.38534526023913257
palavra aleatoria,0.07598119759195009
frase 2,0.9485650326162985
palavra aleatoria,0.5547395467496613
palavra aleatoria,0.8400777639277701
palavra aleatoria,0.37384819889443116
frase 2,0.701743976962033
palavra aleatoria,0.7962490885345717
frase 2,0.18085455213025733
frase 2,0.9269034434021253
frase 2,0.19408060825007215
frase 2,0.6595052488577158
palavra aleatoria,0.5129894469424806
palavra aleatoria,0.6790686343611141
palavra aleatoria,0.03208598983622602
frase 2,0.3395631423889473
palavra aleatoria,0.41979617325777213
palavra aleatoria,0.16992609116933835
frase 2,0.7517345568344049
palavra aleatoria,0.9313283396485956
frase 2,0.10026049568400316
palavra aleatoria,0.6440601227268381
palavra aleatoria,0.6531562697716
palavra aleatoria,0.204208348116928
palavra aleatoria,0.5615271650453005
frase 2,0.19687340393094718
frase 2,0.5985167595243457
palavra aleatoria,0.9723837732278401
palavra aleatoria,0.7874735214523568
frase 2,0.9302475314875491
palavra aleatoria,0.9585766068533114
palavra aleatoria,0.17113229909271022
frase 2,0.8066981390256726
frase 2,0.15805913337030497
palavra aleatoria,0.6524674455857606
palavra aleatoria,0.10783338890807971
frase 2,0.2955228099569074
frase 2,0.43714198891775236
palavra aleatoria,0.8238537345702438
frase 2,0.3250854126275951
palavra aleatoria,0.9299029828793466
palavra aleatoria,0.1702215891611342
frase 2,0.6982078311712064
frase 2,0.8849019212703363
frase 2,0.984572783395008
palavra aleatoria,0.4642544097964069
frase 2,0.05168021545206537
palavra aleatoria,0.20129065101055335
frase 2,0.4782672613420417
palavra aleatoria,0.8567966329832166
frase 2,0.40671010529673024
frase 2,0.3545681632839672
palavra aleatoria,0.07343120730843263
frase 2,0.7756485237675469
frase 2,0.7686968056242495
palavra aleatoria,0.4062276418768482
palavra aleatoria,0.6422098273075554
palavra aleatoria,0.767857278175744
palavra aleatoria,0.5781748159114906
palavra aleatoria,0.21698935985793072
frase 2,0.03686272997598635
palavra aleatoria,0.19073368170497396
frase 2,0.3318762899498534
palavra aleatoria,0.8826082881564925
frase 2,0.24752670305403887
frase 2,0.41187959725999723
palavra aleatoria,0.9349482117929442
frase 2,0.5777546472409975
frase 2,0.6715864232922368
palavra aleatoria,0.011415785430263828
frase 2,0.44984759208057273
frase 2,0.8566977752690706
palavra aleatoria,0.9386430430080136
frase 2,0.8610543514284605
frase 2,0.859566218038045
frase 2,0.5371272057717242
palavra aleatoria,0.40851970043615626
palavra aleatoria,0.8901658180167291
palavra aleatoria,0.7162230314452134
palavra aleatoria,0.3421889902639434
palavra aleatoria,0.8762320201825128
palavra aleatoria,0.06838624424717639
palavra aleatoria,0.2950350732561539
palavra aleatoria,0.6829422161477344
palavra aleatoria,0.8848694444966506
palavra aleatoria,0.6434327811809478
palavra aleatoria,0.4058458726848295
frase 2,0.2828885073797082
palavra aleatoria,0.7048568518668956
frase 2,0.11293694562382717
frase 2,0.42172533629625275
frase 2,0.53569678654565
palavra aleatoria,0.5646185827878714
frase 2,0.7481571499355931
palavra aleatoria,0.07476323399146495
palavra aleatoria,0.6675013998745921
frase 2,0.6473510263463064
palavra aleatoria,0.4785393393110293
palavra aleatoria,0.9705607374971278
frase 2,0.44344746822973663
frase 2,0.4327135032560417
palavra aleatoria,0.4816573448405627
frase 2,0.802721773379936
palavra aleatoria,0.46612178871937077
frase 2,0.716074724107118
palavra aleatoria,0.23770044295672021
frase 2,0.1372332943819591
palavra aleatoria,0.1665383065199306
frase 2,0.7111509049842039
palavra aleatoria,0.5619980816129175
palavra aleatoria,0.3471680635457568
palavra aleatoria,0.3698946864260466
palavra aleatoria,0.7072496955194112
palavra aleatoria,0.38324504661597725
palavra aleatoria,0.6480100607612804
palavra aleatoria,0.9491812481192143
frase 2,0.21713707348800793
palavra aleatoria,0.3836529156961102
palavra aleatoria,0.4727165011976663
palavra aleatoria,0.3913968081147561
frase 2,0.016470939168242146
frase 2,0.6322309349618446
palavra aleatoria,0.3658312614069472
frase 2,0.12909426881735894
frase 2,0.678259705829956
frase 2,0.6932883642284399
frase 2,0.8561612747904165
palavra aleatoria,0.9354908886006094
palavra aleatoria,0.2289617833345988
frase 2,0.5586824905666219
frase 2,0.21075145074002766
frase 2,0.6272109200871059
palavra aleatoria,0.9167915813520727
frase 2,0.8618914742083172
palavra aleatoria,0.3812915335242461
frase 2,0.40366016549132205
frase 2,0.1976273043540677
palavra aleatoria,0.7067537607692834
palavra aleatoria,0.2231695885748395
palavra aleatoria,0.1816333912759489
palavra aleatoria,0.1811559504479344
frase 2,0.565156737951214
frase 2,0.3423058496504831
frase 2,0.3525840741534302
palavra aleatoria,0.7077200747595063
palavra aleatoria,0.1595110225998499
palavra aleatoria,0.12783920418714428
frase 2,0.2980877293432454
palavra aleatoria,0.670613524423144
frase 2,0.7081962147638023
palavra aleatoria,0.09408387791069162
frase 2,0.8553870997154518
frase 2,0.3503131958570807
frase 2,0.13076229274090764
palavra aleatoria,0.37673567641764677
palavra aleatoria,0.9563127160344692
frase 2,0.272041208006333
palavra aleatoria,0.7673931487320025
frase 2,0.8100551963721968
palavra aleatoria,0.3230890690889309
palavra aleatoria,0.559768289766377
palavra aleatoria,0.41374144661376855
frase 2,0.7491452038026679
palavra aleatoria,0.49028251670355555
palavra aleatoria,0.6783788677834103
frase 2,0.3136537399370472
palavra aleatoria,0.36887708132753694
palavra aleatoria,0.3526077570097066
palavra aleatoria,0.9653997257562011
palavra aleatoria,0.5552067764936016
palavra aleatoria,0.4567980310472687
frase 2,0.3125274211234109
palavra aleatoria,0.18685355791847436
frase 2,0.01590887248086262
frase 2,0.15482483965680077
frase 2,0.7385787904289167
frase 2,0.9082629783761896
palavra aleatoria,0.7924416466740748
palavra aleatoria,0.4050344976395172
frase 2,0.942743915911815
frase 2,0.7902523807223002
frase 2,0.47461125533187576
frase 2,0.06497372370753167
frase 2,0.6430944623497091
frase 2,0.31183085916759035
frase 2,0.477742953817427
frase 2,0.013513199041678178
frase 2,0.15780984521119668
palavra aleatoria,0.6876515951827745
frase 2,0.521543396297882
palavra aleatoria,0.029312703607552497
frase 2,0.3446009465363129
frase 2,0.27825656357305156
palavra aleatoria,0.7484844030592814
palavra aleatoria,0.2580882956230243
frase 2,0.8715576190429685
palavra aleatoria,0.16988506878823895
palavra aleatoria,0.7419525571209807
palavra aleatoria,0.5979912126466731
palavra aleatoria,0.3511787521802654
frase 2,0.9588898558285311
frase 2,0.41282214113173366
palavra aleatoria,0.04744365591641867
frase 2,0.7682633722273167
palavra aleatoria,0.4493025388619393
frase 2,0.15271720448360243
palavra aleatoria,0.5663892210213176
frase 2,0.24260868811999228
frase 2,0.2531828303484454
palavra aleatoria,0.4832739888670527
palavra aleatoria,0.8683541530763261
palavra aleatoria,0.9566086026624977
frase 2,0.849103231003292
palavra aleatoria,0.30256930141018906
frase 2,0.45723743693013413
frase 2,0.13850954236508173
frase 2,0.6043594913161686
palavra aleatoria,0.8318802047742757
frase 2,0.6623118457308482
frase 2,0.97750386417821
frase 2,0.02101869606729405
frase 2,0.7881326887860858
palavra aleatoria,0.12161594833567667
palavra aleatoria,0.7655950455073665
palavra aleatoria,0.646411894557754
frase 2,0.5804681619504125
palavra aleatoria,0.38059408950212287
frase 2,0.5488106263654159
frase 2,0.661007070458006
frase 2,0.6200521379373606
frase 2,0.9636994469347514
frase 2,0.11901586900430254
palavra aleatoria,0.8263750345879788
frase 2,0.4389878813527826
frase 2,0.8556665139289004
frase 2,0.7616838501512119
frase 2,0.9608513621192148
palavra aleatoria,0.8586619246567271
palavra aleatoria,0.28462370181382496
palavra aleatoria,0.5673244056402148
frase 2,0.477102060531888
frase 2,0.2216792376920541
frase 2,0.15885396212026517
frase 2,0.12963074989651285
frase 2,0.9126914890534901
palavra aleatoria,0.11823461629384903
palavra aleatoria,0.972874620276856
frase 2,0.9324879324729008
palavra aleatoria,0.5669632130282963
palavra aleatoria,0.5815516992065057
palavra aleatoria,0.030479852686736704
palavra aleatoria,0.7570946223969077
palavra aleatoria,0.4164262730729798
palavra aleatoria,0.9786981289145867
palavra aleatoria,0.871959715464505
frase 2,0.5452559770246389
frase 2,0.6046451025506725
palavra aleatoria,0.3369532035212592
frase 2,0.6878584389126899
frase 2,0.8959671598044442
frase 2,0.15868645750456326
frase 2,0.25947934711109655
frase 2,0.5969733753329742
palavra aleatoria,0.3541012988476812
frase 2,0.3335037861493316
palavra aleatoria,0.509012505544481
frase 2,0.6845776724104907
palavra aleatoria,0.9662705615756156
frase 2,0.44851595479734957
frase 2,0.2903313611541744
frase 2,0.6826821749110037
frase 2,0.6291469645319852
palavra aleatoria,0.824518455138524
palavra aleatoria,0.08012864524417965
frase 2,0.4794696845132922
palavra aleatoria,0.49684195684853916
frase 2,0.9531220188211262
palavra aleatoria,0.8056116240995056
frase 2,0.33538885240695426
frase 2,0.35330309017588973
palavra aleatoria,0.2416377496032745
palavra aleatoria,0.3674463655032241
palavra aleatoria,0.9102970487782868
palavra aleatoria,0.9006003328291751
palavra aleatoria,0.7410930235940767
palavra aleatoria,0.8656387345518523
palavra aleatoria,0.7366831783527091
frase 2,0.9294089759125201
palavra aleatoria,0.9179275393532825
frase 2,0.3428690293134045
palavra aleatoria,0.17817901580044518
palavra aleatoria,0.9026960017446272
palavra aleatoria,0.6453983469407597
palavra aleatoria,0.05595448205023902
frase 2,0.06434135733603853
frase 2,0.5032608562613762
frase 2,0.6714843595102221
frase 2,0.34055780104589495
frase 2,0.8623203883297509
palavra aleatoria,0.7624247925280717
frase 2,0.838030195197751
frase 2,0.9655049860723457
frase 2,0.5241382549110338
palavra aleatoria,0.5715599798378987
palavra aleatoria,0.5761266023495566
palavra aleatoria,0.6979252028256351
palavra aleatoria,0.309170923336238
palavra aleatoria,0.7893177423785462
frase 2,0.5902387936494805
frase 2,0.06710432594238766
frase 2,0.808975631774546
frase 2,0.8237321754396159
palavra aleatoria,0.25047209626044664
palavra aleatoria,0.17268440285562153
palavra aleatoria,0.9072905898181018
frase 2,0.5856803028509292
frase 2,0.5498643526506324
frase 2,0.024789728424284563
frase 2,0.5200263852758484
palavra aleatoria,0.01337939289813409
frase 2,0.37728502685543236
palavra aleatoria,0.18419736529474878
frase 2,0.22008991315326537
palavra aleatoria,0.8419062197897813
frase 2,0.12835768820411667
palavra aleatoria,0.09444584222772007
palavra aleatoria,0.7785268237404462
palavra aleatoria,0.8210062444068021
palavra aleatoria,0.10366604004044812
palavra aleatoria,0.28865336862201146
palavra aleatoria,0.43158272165674183
palavra aleatoria,0.7554416209936463
frase 2,0.5147842258364257
frase 2,0.7919655684991238
frase 2,0.599015998130102
frase 2,0.26122252859515743
frase 2,0.8297724039088137
palavra aleatoria,0.28037485376002486
palavra aleatoria,0.7319526778447171
palavra aleatoria,0.10638428463148801
palavra aleatoria,0.6293411832111769
frase 2,0.7718419965814368
palavra aleatoria,0.1257774507561305
frase 2,0.43571181712346047
frase 2,0.1763667094509148
palavra aleatoria,0.024202382133633134
palavra aleatoria,0.5762673686874222
frase 2,0.02319976808589762
palavra aleatoria,0.2800216351989059
palavra aleatoria,0.8787171241336972
frase 2,0.3892030294441803
frase 2,0.6355032544224078
palavra aleatoria,0.7107494039086688
frase 2,0.9400905904624417
palavra aleatoria,0.1495617179044197
frase 2,0.1538076532553981
palavra aleatoria,0.1985259460882664
frase 2,0.0540912170422024
frase 2,0.6434344057460687
frase 2,0.21640368506517405
frase 2,0.9454932891917279
frase 2,0.19382181611853147
frase 2,0.779248253587382
frase 2,0.4486518716914523
palavra aleatoria,0.7088199318235919
palavra aleatoria,0.9688346133336301
palavra aleatoria,0.014911324097287088
frase 2,0.48087358585149337
frase 2,0.635362359482748
frase 2,0.22257686250048048
palavra aleatoria,0.8937755770264411
palavra aleatoria,0.2569249546062313
frase 2,0.8301176488289039
palavra aleatoria,0.0984076057316123
frase 2,0.820259974215668
palavra aleatoria,0.6648228601488884
palavra aleatoria,0.17301062796480274
frase 2,0.8657567709752753
palavra aleatoria,0.9236439187960153
frase 2,0.5196941891239318
frase 2,0.8905688953303303
frase 2,0.9158347289275044
palavra aleatoria,0.9815890965548142
frase 2,0.4371197817062354
frase 2,0.13266305394997452
palavra aleatoria,0.21914597369377234
palavra aleatoria,0.8998415981326742
frase 2,0.14177764964106915
frase 2,0.5732132098336653
frase 2,0.03316655500663655
frase 2,0.865386006891536
frase 2,0.7194262222843961
palavra aleatoria,0.864997439093183
frase 2,0.9445923297659998
palavra aleatoria,0.5251199972866362
palavra aleatoria,0.9783110821840899
frase 2,0.03182185622822412
frase 2,0.8291020371019258
palavra aleatoria,0.14353466495810724
palavra aleatoria,0.3604849256288965
palavra aleatoria,0.4867328143438384
palavra aleatoria,0.5237619043850733
palavra aleatoria,0.8216442405288102
palavra aleatoria,0.39202311069037116
palavra aleatoria,0.9573614316186339
frase 2,0.987197082650925
frase 2,0.9771287975901848
frase 2,0.7237208889560609
frase 2,0.8684437320628919
palavra aleatoria,0.9420110964954431
frase 2,0.050875480667240715
palavra aleatoria,0.5250018614251158
frase 2,0.9209259081575647
frase 2,0.21534480804536366
frase 2,0.6043228596715197
palavra aleatoria,0.9842197756934088
palavra aleatoria,0.9500245418417891
palavra aleatoria,0.7477033308142862
frase 2,0.35200272705923763
palavra aleatoria,0.9246369065203986
frase 2,0.2831337909165268
frase 2,0.9763298520279854
frase 2,0.14632324316280776
frase 2,0.2740087751026412
palavra aleatoria,0.10921305301906149
frase 2,0.829533788572458
frase 2,0.5840937010326922
frase 2,0.9320122210705782
frase 2,0.7380604428056603
frase 2,0.41754196566025276
palavra aleatoria,0.8457926688440466
palavra aleatoria,0.04197790751636284
frase 2,0.5361249157449601
frase 2,0.8071143813349247
palavra aleatoria,0.1926114247633302
palavra aleatoria,0.4715439276432068
frase 2,0.35055337905138895
palavra aleatoria,0.9803186705474825
frase 2,0.5864326605647024
frase 2,0.8533001946209613
frase 2,0.7732460449207098
frase 2,0.8780237745431805
frase 2,0.7554450588927443
frase 2,0.17851751515532158
palavra aleatoria,0.10259000279583333
palavra aleatoria,0.43021333824133107
frase 2,0.6857760958683772
palavra aleatoria,0.5906314577263274
palavra aleatoria,0.2230406082783491
palavra aleatoria,0.08870962910215216
frase 2,0.1878769547987821
palavra aleatoria,0.47012647739694696
frase 2,0.17024951145223988
frase 2,0.9529369361231308
frase 2,0.312619939229756
frase 2,0.8671708378407367
palavra aleatoria,0.8625275626439399
palavra aleatoria,0.06600534464669548
frase 2,0.8138185501967936
frase 2,0.9026556618241208
palavra aleatoria,0.22036737371070172
palavra aleatoria,0.9212573650706678
frase 2,0.7899235462188614
palavra aleatoria,0.22330435587731762
frase 2,0.7874854120175374
frase 2,0.8314517344209184
frase 2,0.3596432542328954
palavra aleatoria,0.12097771400618611
frase 2,0.21486006601989432
palavra aleatoria,0.9574609268626033
frase 2,0.8545460377039091
palavra aleatoria,0.5435946017386415
palavra aleatoria,0.3654922445986496
palavra aleatoria,0.16189471432903857
frase 2,0.3698923616330388
palavra aleatoria,0.20572765637870263
frase 2,0.7490348526347692
frase 2,0.9687435044169959
frase 2,0.5675757523025025
palavra aleatoria,0.47420742646623776
frase 2,0.2247025516758818
frase 2,0.8662872421120172
frase 2,0.8438431413573756
frase 2,0.22055047728977917
palavra aleatoria,0.31626333655625877
palavra aleatoria,0.890701314471691
palavra aleatoria,0.27944298449345767
frase 2,0.9262994521514502
frase 2,0.22177525790936148
palavra aleatoria,0.024718318823552875
frase 2,0.04402061528095659
palavra aleatoria,0.7731667599175165
frase 2,0.7864734723937755
frase 2,0.26831550807545523
frase 2,0.8022101431473189
frase 2,0.042201209023719946
frase 2,0.37693507587505687
frase 2,0.4698350245866508
frase 2,0.46303401987636206
frase 2,0.485623994293586
frase 2,0.38483791183576405
frase 2,0.9620397349795256
palavra aleatoria,0.09462389415236332
palavra aleatoria,0.3326998549407602
palavra aleatoria,0.08504993831079703
palavra aleatoria,0.6637179803637717
palavra aleatoria,0.57024185161162
palavra aleatoria,0.6400696322454485
palavra aleatoria,0.8863905791611245
palavra aleatoria,0.681578700192593
palavra aleatoria,0.8730812358046129
palavra aleatoria,0.8732755599910356
frase 2,0.393695960742896
frase 2,0.7703025838222183
palavra aleatoria,0.9638331176380096
frase 2,0.4222825594301117
frase 2,0.8370303607365872
frase 2,0.6684272866939707
palavra aleatoria,0.949993544079662
frase 2,0.5250580017897515
frase 2,0.4797371355795761
palavra aleatoria,0.11290743146033964
palavra aleatoria,0.8974070432101875
palavra aleatoria,0.6921995137620267
palavra aleatoria,0.8898500429978157
frase 2,0.8894694683540955
palavra aleatoria,0.2526502844601072
palavra aleatoria,0.8367412022080895
frase 2,0.8506973678752353
frase 2,0.5678955167032671
frase 2,0.5826871262609001
palavra aleatoria,0.44963507469117786
frase 2,0.8053386398886606
frase 2,0.29376325219597105
frase 2,0.7423016459739661
frase 2,0.8813198932883334
frase 2,0.2524580101299639
palavra aleatoria,0.7582588156716145
frase 2,0.16208827399300743
palavra aleatoria,0.9535598598557529
frase 2,0.8226964903550313
frase 2,0.6348423581006086
palavra aleatoria,0.7181910763537317
frase 2,0.9165308551783259
frase 2,0.7157855744941376
palavra aleatoria,0.9449369323263166
palavra aleatoria,0.6617934746300979
frase 2,0.7226434050250038
palavra aleatoria,0.6776913231148023
frase 2,0.33965241402843427
palavra aleatoria,0.6465146169856579
palavra aleatoria,0.49489073228294933
frase 2,0.5346584026756227
frase 2,0.6965809859067672
palavra aleatoria,0.792690183467744
frase 2,0.021836136515526065
frase 2,0.5169371605989472
frase 2,0.5771005314447123
frase 2,0.7516150231993888
palavra aleatoria,0.8109053075320922
frase 2,0.7681111123410483
frase 2,0.2374860392424658
palavra aleatoria,0.7172018219866828
frase 2,0.29127152846661597
palavra aleatoria,0.43459353170360854
frase 2,0.3410872855809815
palavra aleatoria,0.7892595318341326
frase 2,0.5824627374186095
palavra aleatoria,0.7409948850077629
frase 2,0.4454747226301959
frase 2,0.6723188954004252
palavra aleatoria,0.7016620616349373
palavra aleatoria,0.9686637196178605
palavra aleatoria,0.21758537715163945
frase 2,0.8265864867269691
frase 2,0.44472424655114173
palavra aleatoria,0.9755748914417152
palavra aleatoria,0.5586526190573354
palavra aleatoria,0.13806320856708448
frase 2,0.8372327924997996
frase 2,0.8131300154910235
frase 2,0.08614253015931958
frase 2,0.5167970571405777
palavra aleatoria,0.46884625059189033
frase 2,0.301453247628263
frase 2,0.9229997527364493
frase 2,0.4140906426851627
palavra aleatoria,0.5073283752044013
palavra aleatoria,0.45404390987597576
palavra aleatoria,0.37439022926128396
palavra aleatoria,0.8926176365143175
frase 2,0.9033961632882435
palavra aleatoria,0.8321840308069273
frase 2,0.9022285827644402
palavra aleatoria,0.22411858315636252
frase 2,0.23660256976949984
frase 2,0.0960115485024216
frase 2,0.6499431129866606
palavra aleatoria,0.8902646403006044
frase 2,0.7647570906463476
palavra aleatoria,0.23457341197471931
palavra aleatoria,0.8540185511833137
frase 2,0.07249886601418536
palavra aleatoria,0.9670156032859436
frase 2,0.18147473917562795
palavra aleatoria,0.21731216997847266
frase 2,0.03763285744254434
palavra aleatoria,0.9086189238321216
frase 2,0.38795325100742584
frase 2,0.12200820347019911
frase 2,0.09727592186601686
frase 2,0.7510550169125666
palavra aleatoria,0.6036324736775244
palavra aleatoria,0.08186669251462514
frase 2,0.16940997949860226
palavra aleatoria,0.5468805871815582
frase 2,0.44251522211782346
frase 2,0.890831487368092
frase 2,0.5010363109253588
palavra aleatoria,0.5359952715867083
frase 2,0.7062898314035595
palavra aleatoria,0.9617061018318466
palavra aleatoria,0.3791581777388332
palavra aleatoria,0.243406730681986
frase 2,0.653195562534237
frase 2,0.0954361867388215
frase 2,0.4923562890367975
frase 2,0.4596141176000922
palavra aleatoria,0.0927308787616959
palavra aleatoria,0.10248558499083357
frase 2,0.44659534336255907
frase 2,0.502418232033951
palavra aleatoria,0.4831631452661899
palavra aleatoria,0.3156617290971954
frase 2,0.361318981490341
palavra aleatoria,0.4311397192489532
frase 2,0.9883650731218867
palavra aleatoria,0.7741737264073756
frase 2,0.8013073507184869
frase 2,0.4018369869435853
frase 2,0.5490001984332159
frase 2,0.9872142893250353
frase 2,0.533244800793105
frase 2,0.24903137893671382
palavra aleatoria,0.6909723124531861
palavra aleatoria,0.963319152122867
frase 2,0.4382119050095062
frase 2,0.16146521921009832
frase 2,0.09205494537571222
frase 2,0.7789862757969639
frase 2,0.47933844998288483
palavra aleatoria,0.6006348854417981
frase 2,0.3028388145541634
frase 2,0.47782734840911134
frase 2,0.7106289166038526
palavra aleatoria,0.5066666061034835
frase 2,0.8128418254851216
frase 2,0.5939986190989925
frase 2,0.7908599184107649
frase 2,0.6485822027413126
palavra aleatoria,0.5415872903450074
palavra aleatoria,0.46565199075208646
frase 2,0.4399459702326094
palavra aleatoria,0.6197347200047248
palavra aleatoria,0.33248243646696934
frase 2,0.7229244580061118
frase 2,0.0501791870002856
palavra aleatoria,0.572210515067882
frase 2,0.12610015524046014
palavra aleatoria,0.34888360433471327
palavra aleatoria,0.8989090466058024
frase 2,0.6858668044393765
palavra aleatoria,0.8683410619415016
palavra aleatoria,0.36237972847145355
frase 2,0.5791021179986892
palavra aleatoria,0.014379579295903628
frase 2,0.974199522417649
frase 2,0.06862953208339789
frase 2,0.31794028016956316
palavra aleatoria,0.2298476446442932
frase 2,0.2334703659496726
palavra aleatoria,0.1605171835740932
frase 2,0.374113940721574
frase 2,0.5496144304920936
frase 2,0.7594338891258998
palavra aleatoria,0.7505857784993387
frase 2,0.3939235760510744
palavra aleatoria,0.8710568869840941
frase 2,0.11045182000341872
palavra aleatoria,0.5869623769381148
frase 2,0.19974021770918313
palavra aleatoria,0.236374194608882
frase 2,0.8039196686699664
frase 2,0.6956301094141506
palavra aleatoria,0.1925696143876188
palavra aleatoria,0.8205591464918861
palavra aleatoria,0.7084925153592356
palavra aleatoria,0.4580073449363974
frase 2,0.5037717928965803
palavra aleatoria,0.807575025577484
frase 2,0.7383441503116458
palavra aleatoria,0.5746651770772757
frase 2,0.0359798341181879
frase 2,0.4828221664733345
